year,code,station,state,section_title,waterbody,temp_min,temp_max,do_min,do_max,ph_min,ph_max,cond_min,cond_max,bod_min,bod_max,nitrate_min,nitrate_max,fecal_min,fecal_max,total_coli_min,total_coli_max
2017,2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,Ganga,GANGA,17,28,6.8,8.6,7.2,7.6,136,242,1.6,3.6,0.3,0.4,130,250,410,510
2017,1063,GANGA AT KANNAUJ U/S (RAJGHAT),UTTAR PRADESH,Ganga,GANGA,16,34,6.3,10.2,7,8.5,222,404,2.8,4.2,0.3,0.3,2000,3800,3400,7900
2017,1066,GANGA AT KANNAUJ D/S,UTTAR PRADESH,Ganga,GANGA,16,34,6.2,10.4,7.5,8.6,204,439,3,5,0.3,0.3,3100,4100,5800,8400
2017,1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,Ganga,GANGA,16,32,6.1,11.3,7.3,8.8,213,397,2.6,3.6,0.3,0.3,2000,4300,3800,6300
2017,1067,GANGA AT KANPUR U/S (RANIGHAT),UTTAR PRADESH,Ganga,GANGA,16,33,5.9,11.2,7.4,8.5,215,416,2.9,3.9,0.3,0.3,2100,4700,4600,8400
2017,10154,RIVER GANGA AT BATHING GHAT (BHARAOGHAT),UTTAR PRADESH,Ganga,GANGA,20,32,5.8,10.8,7.4,8.3,215,372,2.8,3.8,0.3,0.3,2400,4700,4100,7000
2017,10155,D/S (SHUKLAGANJ),UTTAR PRADESH,Ganga,,20,32,5.7,9.6,7.4,8.3,218,392,3.1,3.8,0.3,0.3,2600,6300,4900,9200
2017,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),UTTAR PRADESH,Ganga,GANGA,20,32,5.7,9.3,7.4,8.2,216,398,3.2,4.4,0.3,0.3,3400,8400,6300,9400
2017,1068,GANGA AT KANPUR D/S (JAJMAU PUMPING STATION),UTTAR PRADESH,Ganga,GANGA,16,33,5,9.2,7.2,8.6,229,614,4.8,6.4,0.3,0.4,24000,58000,70000,130000
2017,10157,RIVER GANGA AT BATHING GHAT (JAJMAU BRIDGE),UTTAR PRADESH,Ganga,GANGA,20,32,5.6,9.4,7.3,7.9,218,406,4,5.6,0.3,0.4,4700,13000,9200,21000
2017,1147,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,Ganga,GANGA,18,28,6.8,8.5,7.8,8,241,582,3.8,4.6,0.3,0.9,4900,6300,7200,8600
2017,2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,Ganga,GANGA,18,28,6.9,8.6,7.8,8,238,596,3.6,4.6,0.8,0.9,4700,6200,7000,8500
2017,1046,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,Ganga,GANGA,18,28.5,7.7,8.8,7.5,8.3,196,364,3.6,5.6,1.2,1.7,11000,26000,21000,43000
2017,2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,Ganga,GANGA,19,29,7.1,8.5,7.8,8.3,184,362,4.1,6,0.9,1.8,13000,26000,23000,48000
2017,1049,GANGA AT ALLAHABAD D/S (SANGAM),UTTAR PRADESH,Ganga,GANGA,18,29,7.3,8.5,7.5,8.3,275,442,3.7,5.8,0.3,1.9,13000,33000,24000,46000
2017,2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,Ganga,GANGA,19,23.4,7.7,8.6,6.3,7.6,276,384,2.3,2.7,0.3,0.4,1100,1400,2000,3900
2017,2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,Ganga,GANGA,19,23.5,7.6,8.4,6.5,7.9,301,398,2.6,2.9,0.3,0.6,1300,2700,2500,4700
2017,1070,GANGA AT VARANASI U/S (ASSIGHAT),UTTAR PRADESH,Ganga,GANGA,3,30.5,7.5,8.8,7.8,8.6,340,535,2.8,3.3,0.3,0.3,1300,2200,2400,22000
2017,1071,GANGA AT VARANASI D/S (MALVIYA BRIDGE),UTTAR PRADESH,Ganga,GANGA,21,30.5,6.4,7.7,8.1,8.8,372,594,5.3,6.1,0.3,0.4,23000,49000,43000,70000
2017,1073,GANGA AT TRIGHAT (GHAZIPUR),UTTAR PRADESH,Ganga,GANGA,22,31,6.4,7.8,8.1,8.8,364,586,4.2,5.6,0.3,0.4,17000,33000,34000,49000
2017,1074,GANGA AT BUXAR,BIHAR,Ganga,GANGA,15,34,7,9.2,7.5,8.6,217,562,1.3,2.4,,,1300,9200000,3000,16000000
2017,10113,"GANGA AT U/S JAIL GHAT, BUXAR (D/S CONFLUENCE OF THORA RIVER)",BIHAR,Ganga,GANGA,23,24,7.8,9,7.9,8.1,311,427,2,2.1,,,14000,79000,24000,140000
2017,2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,Ganga,GANGA,18,35,7,9.1,7.4,8.3,227,585,0.8,2.8,,,1700,16000000,3200,16000000
2017,3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,Ganga,GANGA,18,36,7.2,9,7.4,8.3,170,593,0.5,2.6,,,1300,9200000,3300,16000000
2017,10162,ARRAH- CHAPRA ROAD BRIDGE (KOILWER BANURA-CHAPRA ROAD),BIHAR,Ganga,,21,31,7.4,8.9,7.4,8.4,198,476,1.7,2.5,,,1700,2200000,2100,2800000
2017,2564,"GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA",BIHAR,Ganga,GANGA,18,34,7.3,8.8,7.5,8.2,186,448,1.7,2.6,,,1300,27000,3000,92000
2017,10114,"GANGA AT MAA AMBIKA ASTHAN, AAMI, SARAN",BIHAR,Ganga,GANGA,21,32,7.4,8.2,7.2,7.5,269,340,2.3,2.8,,,7000,27000,15000,70000
2017,3114,GANGA RIVER NEAR DANAPUR (NEAR PIPAPUL),BIHAR,Ganga,RIVER,18,32,6.4,9.2,7.2,8.6,199,410,1.7,2.9,,,1300,260000,3000,390000
2017,1077,"GANGA AT KHURJI, PATNA U/S",BIHAR,Ganga,GANGA,19,32,7.2,9,7.5,8.5,201,499,1.8,2.6,,,1700,5400000,3200,16000000
2017,2555,"GANGA AT PUNPUN, PATNA",BIHAR,Ganga,GANGA,15,36,4.6,9,6.4,8.3,182,724,1.5,3.2,,,2100,16000000,4000,16000000
2017,2552,GANGA DARBHANGA GHAT AT PATNA,BIHAR,Ganga,GHAT,15,33,6.5,9.2,7.3,8.8,206,644,2.4,2.9,,,1700,1700000,3400,3500000
2017,10115,"GANGA AT GULBI GHAT, PATNA",BIHAR,Ganga,GANGA,21,32,6.7,7.8,7.1,7.8,304,377,2.5,2.8,,,22000,26000,38000,92000
2017,1079,GANGA AT PATNA D/S (GANGA BRIDGE),BIHAR,Ganga,GANGA,15,32,7,8.8,7,8.7,211,421,1.9,2.9,,,1700,1300000,2600,2200000
2017,3122,"GANGA AT MALSALAMI, PATNA",BIHAR,Ganga,GANGA,16,34,6.2,9,7.5,8.7,220,560,2.1,2.9,,,1700,2200000,3100,3500000
2017,10122,RIVER GANGA AT TRIVENI GHAT,BIHAR,Ganga,GANGA,20,35,6,9.4,7.5,8.6,203,385,2.2,2.6,,,1900,3500000,3400,9200000
2017,2553,GANGA AT FATUHA,BIHAR,Ganga,GANGA,18,36,6,9.2,7.3,8.8,212,436,2,3,,,1700,1700000,2800,2800000
2017,3115,GANGA RIVER AT BARH,BIHAR,Ganga,RIVER,19,32,7.2,9.3,7.2,8.4,163,426,1.1,2.5,,,1300,21000,2600,29000
2017,10130,RIVER GANGA AT D/S NAWADAGHAT,BIHAR,Ganga,GANGA,20,32,7.1,9.1,7.4,8.5,155,399,1.9,2.6,,,1700,21000,3000,32000
2017,10131,RIVER GANGA AT U/S BARAHPUR BINDTOLI,BIHAR,Ganga,GANGA,20,32,7.1,9.4,7.3,8.1,184,416,1.1,2.6,,,1700,26000,3100,38000
2017,1817,GANGA AT MOKAMA (U/S),BIHAR,Ganga,GANGA,20,34,7.2,9.2,7.5,8.2,212,414,1,2.7,,,1400,26000,2600,38000
2017,1815,GANGA AT MOKAMA (D/S),BIHAR,Ganga,GANGA,17,31,6.2,8.9,7.4,7.9,218,425,2.2,4.1,,,1300,4000,3700,11000
2017,3123,GANGA RIVER AT BARAHIA,BIHAR,Ganga,RIVER,17,35,6.5,9.2,7.4,8,221,419,1.7,4.2,,,1400,27000,3300,40000
2017,3116,GANGA AT U/S MUNGER,BIHAR,Ganga,GANGA,17,32,6,9.2,7.6,8,205,405,1.6,2.8,,,1700,27000,3400,92000
2017,1818,GANGA AT MUNGER,BIHAR,Ganga,GANGA,18,31,6.4,9,7.4,7.9,187,398,2,2.8,,,1800,27000,3600,110000
2017,3117,GANGA AT U/S SULTANGANJ,BIHAR,Ganga,GANGA,19,30,5.2,9.2,7.5,8,205,394,1.6,2.8,,,1300,27000,3100,79000
2017,2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,Ganga,GANGA,19,32,5,9.1,7.5,8,230,398,2,2.9,,,1700,79000,3800,130000
2017,10138,RIVER GANGA AT CHAMPANAGAR,BIHAR,Ganga,GANGA,19,30,5.9,8.1,7.5,7.9,226,467,1.8,2.8,,,2600,110000,6300,170000
2017,1819,GANGA AT BHAGALPUR,BIHAR,Ganga,GANGA,18,32,6.6,9.1,7.4,7.9,230,972,1.9,2.7,,,1700,27000,4000,79000
2017,3118,GANGA AT U/S BHAGALPUR,BIHAR,Ganga,GANGA,18,32,6.8,9.2,7.3,8,187,975,1.8,2.8,,,1700,27000,3100,92000
2017,1816,GANGA AT KAHALGAON,BIHAR,Ganga,GANGA,16,32,6.6,9.3,7.6,8,190,462,1.8,2.6,,,1700,27000,3400,110000
2017,10143,RIVER GANGA D/S NEAR CREMATION GHAT,BIHAR,Ganga,GANGA,19,32,6.1,8.5,7.5,7.9,240,390,2.2,2.6,,,2200,79000,3800,130000
2017,1059,"GANGA AT RAJMAHAL,",JHARKHAND,Ganga,GANGA,21,35,7.4,9,7.2,8,333,340,2.6,2.7,,,,,,
2017,1080,GANGA AT BAHARAMPORE,WEST BENGAL,Ganga,GANGA,19,32,5.7,9.9,7.5,8.2,201,380,1.2,7.3,0.3,1.1,34000,300000,110000,850000
2017,2511,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,Ganga,GHOSHPARA,19,33,5.4,9.7,7.3,8.2,175,348,1.3,5,0.3,1.5,70000,170000,110000,220000
2017,2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,Ganga,,20,33,5.2,8.9,7.5,8.2,198,381,1.2,5.3,0.3,1.3,80000,280000,110000,350000
2017,1054,GANGA AT PALTA,WEST BENGAL,Ganga,GANGA,21,32,4.1,8.7,7.4,8.4,208,363,0.8,5.2,0.3,1,80000,220000,110000,280000
2017,1472,GANGA AT SERAMPORE,WEST BENGAL,Ganga,GANGA,17,32,4.2,9.1,7.5,8.3,211,419,1.7,6.1,0.3,1.1,110000,280000,140000,350000
2017,1053,GANGA AT DAKSHINESHWAR,WEST BENGAL,Ganga,GANGA,20,34,4,8,7.3,8.1,262,431,1.6,5.3,0.4,0.6,23000,500000,30000,900000
2017,1471,GANGA AT HOWRAH-SHIVPUR,WEST BENGAL,Yamuna,GANGA,22,32,3.6,7.9,7.2,8.2,273,406,1.1,4.7,0.4,0.7,14000,130000,21000,240000
2017,1470,GANGA AT GARDEN REACH,WEST BENGAL,Yamuna,GANGA,22,34,4,7.8,7.5,8.1,275,402,1.2,6.6,0.4,0.6,13000,300000,30000,500000
2017,1052,GANGA AT ULUBERIA,WEST BENGAL,Yamuna,GANGA,24,33,4,7.4,6.9,8.2,253,6482,1.4,4.3,0.4,0.6,8000,130000,11000,170000
2017,1469,GANGA AT DIAMOND HARBOUR,WEST BENGAL,Yamuna,GANGA,22,33,4.2,7.4,6.3,8.2,387,7526,1.1,5.6,0.4,0.7,4000,30000,8000,80000
2017,1492,,YAMUNA AT YAMUNOTRI UTTARAKHAND,Yamuna,,4,4,10.4,10.4,7.1,7.1,63,63,BDL,BDL,0.38,0.38,2,2,17,17
2017,1493,YAMUNA AT HANUMANCHATTI,UTTARAKHAND,Yamuna,YAMUNA,5,5,8.8,8.8,7.1,7.1,108,108,BDL,BDL,0.47,0.47,5400,5400,5400,5400
2017,1494,YAMUNA AT U/S OF LAKHWAR DAM,UTTARAKHAND,Yamuna,YAMUNA,12,18,9,9.4,7.2,8,188,195,1,1,0.36,0.91,68,1300,270,16000
2017,1490,YAMUNA AT U/S DAK PATTHAR,UTTARAKHAND,Yamuna,YAMUNA,14,19,8.4,8.8,7.2,7.8,189,220,1,2,0.29,0.61,1300,49000,60,79000
2017,1553,"RIVER YAMUNA , U/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,Yamuna,,14,24,6.9,7.8,7.3,8.2,350,836,0.1,0.2,0.25,2.02,2,17,10,32
2017,1554,"RIVER YAMUNA , D/S PAONTA SAHIB, H.P",HIMACHAL PRADESH,Yamuna,,14,25,6.7,7.6,7.5,8.1,384,630,0.2,0.6,0.22,1.42,8,20,20,34
2017,1117,YAMUNA AT HATHNIKUND HARYANA,HARYANA,Yamuna,YAMUNA,20,20,8,12.4,7.1,7.9,173,1755,BDL,3,BDL,1.11,45,7900,230,920000
2017,1496,"YAMUNA AT KALANAUR, YAMUNA NAGAR, HARYANA",HARYANA,Yamuna,YAMUNA,25,25,7.2,10.8,7.1,8.1,208,420,BDL,3,0.01,1.01,40,7900,170,160000
2017,10004,YAMUNA AT KHOJKIPUR PANIPAT,HARYANA,Yamuna,YAMUNA,0,0,3.1,8.2,7.4,8.2,260,3720,1,55,0.01,0.11,33,4700,49,160000
2017,1119,"YAMUNA AT SONEPAT, HARYANA",HARYANA,Yamuna,YAMUNA,0,0,5.6,7.6,7.2,7.7,280,960,2,6,0.03,1.63,45,34000,78,1600000
2017,1120,"YAMUNA AT WAZIRABAD, DELHI",DELHI,Yamuna,YAMUNA,17,33.6,3.7,11.8,7.1,8.1,180,1780,1,7,0,0,140,54000,200,160000
2017,1121,"YAMUNA AT NIZAMUDDIN, DELHI",DELHI,Yamuna,YAMUNA,17.3,30.7,0.5,5,7.3,7.8,360,2240,4,37,0,0,,45000  110000000 200000 140000000,,
2017,1375,"YAMUNA AT OKHLA BRIDGE (INLET OF AGRA CANAL), DELHI",DELHI,Yamuna,YAMUNA,18.3,31.2,0.9,2.7,7.4,7.8,460,1490,3,32,0,0,,170000  16000000  170000 16000000,,
2017,1812,"YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN, DELHI",DELHI,Yamuna,YAMUNA,19,33,0.5,3.2,7.4,7.8,480,1726,8,80,0,0,2600,,22000000  28000  22000000,
2017,1497,"YAMUNA AT MAZAWALI, U.P",UTTAR PRADESH,Yamuna,YAMUNA,0,0,0,3,7.5,8.1,836,3770,8,55,0.01,1.12,400,9200000,11000,9200000
2017,2493,RIVER YAMUNA AT SHAHPUR,UTTAR PRADESH,Yamuna,YAMUNA,15,34,3.8,6.8,7,7.9,1,1290,6.2,7.8,0,0,26000,34000,54000,63000
2017,2495,"YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,Yamuna,YAMUNA,14,33,2.8,6.4,7.4,7.7,1,1230,6,10.6,0,0,34000,50000,68000,92000
2017,1123,"YAMUNA AT MATHURA U/S , U.P.",UTTAR PRADESH,Yamuna,YAMUNA,0,0,2.5,4.7,7.6,8.1,670,3670,2,27,0.01,1.47,200,13000,3300,54000
2017,2494,"YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,Yamuna,YAMUNA,14,33,2.4,5.2,7.5,7.8,1,1210,7.4,11.2,0,0,52000,90000,94000,180000
2017,1124,"YAMUNA AT MATHURA D/S , U.P.",UTTAR PRADESH,Yamuna,YAMUNA,0,0,3.3,8.4,7.6,8.1,620,3580,3,18,0.04,1.69,2200,130000,7900,540000
2017,1125,"YAMUNA AT AGRA U/S, U.P.",UTTAR PRADESH,Yamuna,YAMUNA,19,19,3.2,12,7.6,7.9,670,1660,2,18,0.11,3.54,450,110000,1400,700000
2017,1126,"YAMUNA AT D/S OF AGRA, U.P.",UTTAR PRADESH,Yamuna,YAMUNA,21,25,1.7,6.8,7.4,8.1,773,1980,6,18,,0.14  10.67,400,3500000,1400,16000000
2017,1498,"YAMUNA AT BATESWAR, U.P",UTTAR PRADESH,Yamuna,YAMUNA,23,25,5.8,8.4,7.5,8.5,800,1790,9,25,0.29,23.5,130,13000,130,13000
2017,1127,"YAMUNA AT ETAWAH, U.P.",UTTAR PRADESH,Yamuna,YAMUNA,24,26,3.6,11.8,7.5,8.7,770,1668,5,37,,0.06  12.01,8,24000,17,54000
2017,1499,"YAMUNA AT JUHIKA B/C WITH CHAMBAL, ETAWAH, U.P",UTTAR PRADESH,Yamuna,YAMUNA,23,25,5.8,10.2,7.4,8.4,525,1334,3,15,0.02,3.24,20,70000,78,220000
2017,1069,"YAMUNA AT ALLAHABAD D/S (BALUA GHAT), U.P",UTTAR PRADESH,Yamuna,YAMUNA,18.6,29.2,8,9,7.5,8.3,336,561,1.8,2.5,0.85,1.37,2600,9400,6300,17000
2017,2724,"SUSWA RIVER AT MOTHRAWALA, DEHRADUN",UTTARAKHAND,Yamuna,RIVER,14,26,1.8,3.2,6.9,7.9,,,32,37,,,,,1600,1600
2017,2734,BHELLA RIVER U/S KASHIPUR,UTTARAKHAND,Yamuna,RIVER,16,30,5.2,7.6,7,7.9,80,340,2,6,,,,,,
2017,2735,BHELLA RIVER AT LOHIYA BRIDGE D/S KASHIPUR,UTTARAKHAND 17.8,Yamuna,AT LOHIYA BRIDGE,,30,0,1.2,6.8,7.7,290,930,12,64,,,,,,
2017,2732,DHELLA RIVER U/S AT KASHIPUR MORADABAD ROAD BRIDGE,UTTARAKHAND,Yamuna,U/S,17,29,4.8,6.2,7.2,7.8,130,350,8,12,,,,,,
2017,2733,DHELLA RIVER D/S AT THAKURDWARA ALIGANJ ROAD,UTTARAKHAND,Yamuna,D/S,18,28,0,7,6.7,7.6,210,1600,12,60,,,,,,
2017,2731,KOSHI RIVER AT KASHIPUR BAJPUR ROAD BRIDGE,UTTARAKHAND,Yamuna,RIVER,17,30,6,7.8,7.1,7.8,160,460,2,6,,,,,,
2017,2728,GOLA RIVER AT HALDWANI,UTTARAKHAND,Yamuna,RIVER,10,23,7.2,7.8,7.3,8.1,210,250,1.2,1.8,,,,,,
2017,1064,"RAMGANGA AT KANNAUJ (BEFORE CONF.), U.P",UTTAR PRADESH,Yamuna,RAMGANGA,16,33,4.8,9.8,7.3,8.8,258,633,3.2,6.6,0.3,0.3,2400,4800,4300,8400
2017,2497,"RIVER KALI EAST AT KHARKHODAPARIKSHIT GARH ROAD, VILL. KOL, MEERUT",UTTAR PRADESH,Yamuna,KALI EAST,16,25,,,7.2,7.8,165,1880,63,78,0.8,3.8,63000,150000,120000,240000
2017,1065,"KALINADI AT KANNAUJ (BEFORE CONF.), U.P",UTTAR PRADESH,Yamuna,KALINADI,16,33,5.4,10.5,7.4,8.4,209,798,3.8,8,0.3,0.4,2500,4800,4300,9200
2017,2482,"RIVER VARUNA AT RAMESHWAR, VARANASI",UTTAR PRADESH,Yamuna,VARUNA,21.5,31.5,7.4,8.6,7.8,8.6,320,496,2.8,3.9,0.3,0.3,1100,1700,1700,3400
2017,2483,RIVER VARUNA B/C WITH RIVER GANGA AT VARANASI,UTTAR PRADESH,Yamuna,VARUNA B/C WITH RIVER GANGA,22,31.5,1.3,3.2,8.3,8.8,614,815,22.8,44.8,0.3,0.8,110000,220000,220000,350000
2017,1361,"SAI AT UNNAO AFTER DRAIN OUTFALL, U.P.",UTTAR PRADESH,Yamuna,SAI,16,30,6.5,9.1,7.3,8,319,728,2.7,3.7,0.3,0.3,1700,2700,3300,5200
2017,2484,"RIVER SAI AT JALALPUR, JAUNPUR",UTTAR PRADESH,Yamuna,SAI,21.5,31,7.3,8.4,7.9,8.7,354,512,3.2,4.5,0.3,0.3,5000,13000,11000,22000
2017,1350,"GOMTI AT SITAPUR U/S AT WATER INTAKE, U.P.",UTTAR PRADESH,Yamuna,GOMTI,14,36.3,6.2,11.8,7.4,9,248,497.8,1.8,2.6,0.3,1.5,110,340,400,2100
2017,1351,"GOMTI AT LUCKNOW U/S AT WATER INTAKE POINT, U.P.",UTTAR PRADESH,Yamuna,GOMTI,17,34.1,3.8,11,7.4,8.7,33.7,502,2.9,4.2,0.3,2.8,1300,3300,2400,4700
2017,1352,"GOMTI AT LUCKNOW D/S, U.P.",UTTAR PRADESH,Yamuna,GOMTI,17.5,36.8,1.2,3.2,7.3,7.7,382,718.3,7,14,0.3,3,54000,170000,92000,210000
2017,1353,"GOMTI AT JAUNPUR D/S, U.P.",UTTAR PRADESH,Yamuna,GOMTI,21.5,31,6.8,8,8.1,8.8,340,588,4.3,5.2,0.3,0.3,11000,23000,26000,46000
2017,1072,"GOMTI AT VARANASI, U.P",UTTAR PRADESH,Yamuna,GOMTI,21.5,31,7.3,8.5,7.9,8.8,318,582,3.5,4.4,0.3,0.3,8000,13000,14000,22000
2017,10083,RIVER GOMTI AT NEEMSAR U/S,UTTAR PRADESH,Yamuna,GOMTI,15,35.5,5.6,11.2,7.5,8.7,218,530.7,1.7,2.8,0.3,1.5,130,490,460,2400
2017,10084,RIVER GOMTI AT NEEMSAR D/S,UTTAR PRADESH,Yamuna,GOMTI,15,35.7,5.2,11.6,7.5,8.8,217,569.4,1.8,2.9,0.3,1.5,140,630,790,3500
2017,10085,RIVER GOMTI AT BHATPUR U/S,UTTAR PRADESH,Yamuna,GOMTI,15,35.1,5.3,11.4,7.6,8.8,322,507.6,2.4,3.1,0.3,1.6,490,1700,940,4300
2017,10086,RIVER GOMTI AT BHATPUR D/S,UTTAR PRADESH,Yamuna,GOMTI,15,35.4,5.1,11.2,7.2,8.7,325,527.6,2.5,3.2,0.3,1.7,790,2200,1400,5400
2017,10087,RIVER GOMTI AT GAUGHAT U/S,UTTAR PRADESH,Yamuna,GOMTI,17,34.1,3.7,11,7.4,8.7,37.4,502,2.9,4.2,0.3,2.1,1300,3300,2400,4700
2017,10088,RIVER GOMTI AT GAUGHAT D/S,UTTAR PRADESH,Yamuna,GOMTI,17.1,34.5,3,10.7,7.2,8.7,311,505,3,4.2,0.3,2.2,1700,4600,2800,6300
2017,10089,RIVER GOMTI AT MOHMEAK U/S,UTTAR PRADESH,Yamuna,GOMTI,17.2,34.7,0.5,5.2,7.4,8,375,630.2,5.6,12,0.3,2.6,7900,22000,13000,34000
2017,10090,RIVER GOMTI AT MOHMEAK D/S,UTTAR PRADESH,Yamuna,GOMTI,17.2,34.4,0.2,5,7.4,7.9,377,634.4,5.8,18,0.3,2.8,11000,26000,14000,43000
2017,10091,RIVER GOMTI AT PIPRAGHAT U/S,UTTAR PRADESH,Yamuna,GOMTI,17.5,36.5,1.3,3.4,7.3,7.8,380,712.1,6,13.4,0.3,2.8,33000,110000,54000,170000
2017,10092,RIVER GOMTI AT PIPRAGHAT D/S,UTTAR PRADESH,Yamuna,GOMTI,17.5,36.8,1.2,3.1,7.2,7.7,383,718.3,7,14,0.3,3,49000,170000,70000,210000
2017,10093,RIVER GOMTI AT GANGAGANJ U/S,UTTAR PRADESH,Yamuna,GOMTI,17,38.2,2,6.4,7.4,8.5,238,827.3,3.6,8.5,0.3,1.5,4600,27000,7900,46000
2017,10094,RIVER GOMTI AT GANGAGANJ D/S,UTTAR PRADESH,Yamuna,GOMTI,17,38.6,2.4,7.8,7.3,8.6,236,831,3.4,8.2,0.3,1.8,3300,26000,7000,33000
2017,10095,RIVER GOMTI AT SULTANPUR U/S,UTTAR PRADESH,Yamuna,GOMTI,20,27,6.4,7.1,7.8,7.9,241,412,4.4,4.7,0.8,0.8,4900,5400,8000,8400
2017,10096,RIVER GOMTI AT SULTANPUR D/S,UTTAR PRADESH,Yamuna,GOMTI,20,28,6.2,6.9,7.8,7.9,249,415,4.5,4.8,0.8,0.9,5100,5900,8200,8900
2017,10097,RIVER GOMTI AT JAUNPUR U/S,UTTAR PRADESH,Yamuna,GOMTI,22,31,7.5,8.8,7.8,8.6,308,530,3,3.5,0.3,0.3,1300,3300,2300,4900
2017,2491,"RIVER RAPTI AT RAJGHAT, GORAKHPUR",UTTAR PRADESH,Yamuna,RAPTI,17,29,7.3,7.8,7.5,7.9,280,536,3.2,4.4,0.3,0.8,1700,17000,2400,26000
2017,1363,"RAPTI AFTER CONFL. OF R. HONIN NR. DOMINGARH RLY BRIDGE, GORAKHPUR, U.P.",UTTAR PRADESH,Yamuna,HONIN,16,29,7.6,8.2,7.5,8.2,280,475,2.2,4.7,0.3,0.4,250,13000,400,22000
2017,1354,"SARYU AT AYODHYA AT MAIN BATHING GHAT, U.P.",UTTAR PRADESH,Yamuna,SARYU,17,27,7.2,9.8,7.7,7.9,192,539,2.9,4.3,0.7,0.9,4300,6200,6800,8300
2017,1355,"GHAGHARA AT DEORIA D/S, U.P.",UTTAR PRADESH,Yamuna,GHAGHARA,16,30,7.2,8.2,7.5,8.2,378,540,2.5,4,0.3,0.3,250,13000,500,21000
2017,2492,"RIVER GHAGHRA AT BARHALGANJ, GORAKHPUR",UTTAR PRADESH,Yamuna,GHAGHRA,17,29,7.2,7.9,7.5,8.1,378,474,3.1,3.9,0.3,0.6,1100,11000,2100,13000
2017,1359,"RIHAND AT RENUKUT U/S, U.P.",UTTAR PRADESH,Yamuna,RIHAND,19.1,28.6,7.1,7.8,7.4,8,358,438,1.4,1.6,0.3,0.3,780,1400,2100,2600
2017,1360,"RIHAND AT RENUKUT D/S, U.P.",UTTAR PRADESH,Yamuna,RIHAND,19.3,29,7.5,8.2,7.1,8.1,362,452,1.4,1.7,0.3,0.3,780,1700,2300,3100
2017,1076,GHAGHARA NEAR CHAPRA,BIHAR,Yamuna,GHAGHARA,18,34,7.1,9.3,7.1,8.8,241,446,1.8,2.8,,,1400,27000,3000,79000
2017,1075,SONE AT KOELWAR,BIHAR,Yamuna,SONE,20,37,7.2,9.5,7.3,8.7,180,335,1.3,2.4,,,1300,1700000,3000,4300000
2017,3121,SONE RIVER NEAR BANZARI,BIHAR,Yamuna,RIVER,15,32,6.8,9.8,7.1,8.1,132,340,1.1,2.8,,,1300,13000,2600,23000
2017,3127,SONE RIVER AT BAHIYARA,BIHAR,Yamuna,RIVER,17,38,7.4,9.2,7.5,8.4,120,332,0.8,2.8,,,1700,2400000,3100,9200000
2017,3128,SONE RIVER AT NASIRIGANJ DAM,BIHAR,Yamuna,RIVER,15,32,6.6,9.8,7.2,8,129,392,1.8,2.6,,,1700,27000,3000,79000
2017,1078,"GANDAK AT SONEPUR, PATNA (B/C GANGA)",BIHAR,Yamuna,GANDAK,18,32,7,9.5,7.1,8.1,165,317,1.7,3,,,1300,2200000,2800,2800000
2017,2568,"GANDAK AT REWAGHAT, MUJAFFARPUR",BIHAR,Yamuna,GANDAK,19,36,2.8,8.8,7.7,8.1,195,335,1.2,2.4,,,1300,13000,3300,23000
2017,2570,BURHI GANDAK AT Z ROAD BRIDGE,BIHAR,Yamuna,GANDAK,18,33,6.9,8.8,7.1,8.5,210,398,1.8,2.7,,,1700,21000,3000,29000
2017,3124,BURHI GANDAK RIVER U/S ROAD BRIDGE MUZAFFARPUR (NH),BIHAR,Yamuna,RIVER,19,31,6.5,8.7,7.1,8.3,195,374,1.4,2.8,,,1700,1600000,3100,1600000
2017,3125,GANDAK RIVER GOPALGANJ PIPRAKOTHI ROAD BRIDGE (DUMARIA GHAT),BIHAR,Yamuna,,18,35,7.1,9.8,7.2,8.2,188,342,1,2.8,,,1300,21000,2700,29000
2017,2575,"SIKRAHNA RIVER AT LAL PARSE, BITTIAH",BIHAR,Yamuna,RIVER,20,34,4.8,8.5,7.2,8.2,244,556,2,2.8,,,1900,21000,3100,29000
